schema_version,run_id,round,method,aggregation_mode,num_results_received,num_failures,total_selected_examples,aggregation_weight_entropy,aggregation_weight_min,aggregation_weight_max,global_before_l2,global_after_l2,aggregation_delta_l2,aggregation_delta_linf,aggregation_delta_cosine,client_update_l2_mean,client_update_l2_std,client_update_l2_min,client_update_l2_max,client_update_cosine_mean,client_update_cosine_std,pairwise_update_cosine_mean,pairwise_update_cosine_std,update_conflict_fraction,fedavg_equivalent_delta_l2,bayes_product_delta_l2,bayes_vs_fedavg_delta_l2,aggregation_energy_before,aggregation_energy_after,aggregation_error_proxy
bayesfl_observability_v1,vi_seed42,1,vi,product,24,0,2363,1.7112095259625277,0.00042319085907744394,0.3381294964028777,6.786648565740691,7.000994487838395,1.725658138069734,0.022490959614515305,0.9691459812133094,3.8720765638773553,0.3153257000435823,3.6621408538550946,4.415230426061808,0.8684511619734336,0.017626605830962483,,,,,1.725658138069734,,,,
bayesfl_observability_v1,vi_seed42,2,vi,product,24,0,2180,1.7045020586286281,0.0009174311926605505,0.4389908256880734,7.000994487838395,7.264471914150827,1.9321428692986629,0.025587081909179688,0.963980910678397,3.7738568240798385,0.20537518468944063,3.673567829262157,4.408942301935203,0.8802806690116138,0.011143933445027851,,,,,1.9321428692986629,,,,
bayesfl_observability_v1,vi_seed42,3,vi,product,24,0,2209,1.9545763137175338,0.0009053870529651426,0.35083748302399276,7.264471914150827,7.416984401864676,1.5127465665329796,0.02173294872045517,0.9789799354877408,3.85125603184721,0.2971124673500872,3.674844515109345,4.453931465302748,0.883243029297527,0.015195423926674003,,,,,1.5127465665329796,,,,
bayesfl_observability_v1,vi_seed42,4,vi,product,24,0,2335,1.6919175055918885,0.0021413276231263384,0.44839400428265525,7.416984401864676,7.699482823996901,1.996097912293801,0.027164749801158905,0.9658132510434347,3.760582101825131,0.1903707986785631,3.680793021732293,4.420030791291342,0.892005057509827,0.009237498309414756,,,,,1.996097912293801,,,,
bayesfl_observability_v1,vi_seed42,5,vi,product,24,0,1743,2.124958864752726,0.0005737234652897303,0.24440619621342513,7.699482823996901,7.867973536017887,1.581721691956814,0.020995900966227055,0.97958499615985,3.803451429724646,0.24987917448248056,3.6854938423618298,4.455097138101672,0.8964914373735829,0.011716872120842893,,,,,1.581721691956814,,,,
bayesfl_observability_v1,vi_seed42,6,vi,product,24,0,2411,1.8490103545040277,0.0008295313148071339,0.334301119867275,7.867973536017887,8.091293186238461,1.8289135020731004,0.02478499338030815,0.97412075683316,3.856999391917371,0.30438568083879447,3.6865973575528797,4.484791682653291,0.897966017467666,0.013907237383801481,,,,,1.8289135020731004,,,,
bayesfl_observability_v1,vi_seed42,7,vi,product,24,0,2366,1.4109014015181776,0.00042265426880811494,0.41335587489433645,8.091293186238461,8.374077988335399,2.0957938124490947,0.029321840032935143,0.9681776287915713,3.904641837086703,0.33821412092274483,3.6897972281086044,4.498580812549349,0.9004783861595475,0.01480469446324983,,,,,2.0957938124490947,,,,
bayesfl_observability_v1,vi_seed42,8,vi,product,24,0,2075,1.781093334836338,0.0019277108433734939,0.4130120481927711,8.374077988335399,8.63148654446253,2.0302787728321112,0.029641050845384598,0.9719443059957629,3.851460021774331,0.2831009823431436,3.6958536579296095,4.485899505922943,0.9085389731295519,0.011922533214353988,,,,,2.0302787728321112,,,,
bayesfl_observability_v1,vi_seed42,9,vi,product,24,0,1581,1.8773831910452834,0.0018975332068311196,0.2567994939911448,8.63148654446253,8.825471401662314,1.738621207522886,0.022398396860808134,0.9804063167249928,3.81687138060227,0.26644674385063155,3.7002041963329173,4.508723317631665,0.9145662800909858,0.01062870468638574,,,,,1.738621207522886,,,,
bayesfl_observability_v1,vi_seed42,10,vi,product,24,0,2556,2.1466275087525006,0.000782472613458529,0.18896713615023475,8.825471401662314,8.979577705818857,1.5287286587463056,0.021435330621898174,0.9854051005255723,3.9796777398904957,0.3709141543329406,3.706597538202642,4.527664131418828,0.9115939588533998,0.014389845330664819,,,,,1.5287286587463056,,,,
bayesfl_observability_v1,vi_seed42,11,vi,product,24,0,3421,1.9726654132494301,0.00029231218941829873,0.38146740719087985,8.979577705818857,9.187641609695973,1.8375867594259607,0.027310746256262064,0.9797976461967248,3.8965188812029266,0.3192050885810585,3.7066708508497537,4.542857186642129,0.9173421607449623,0.012095464838789642,,,,,1.8375867594259607,,,,
bayesfl_observability_v1,vi_seed42,12,vi,product,24,0,1928,1.9709510218510513,0.0005186721991701245,0.22095435684647302,9.187641609695973,9.366189510329304,1.6941859311650338,0.02325323224067688,0.9835079528423842,3.8857252285107844,0.3166464249154391,3.7124322647936085,4.522464139962755,0.9209504409901152,0.011506490828242323,,,,,1.6941859311650338,,,,
